ID,Var_ID,Name,Description,ord
WNAI340-NA,WNAI340,Missing data,Missing data,99
WNAI340-1,WNAI340,Residential kin grup,No organization beyond the residential kin group joins together to allow access to important subsistence resources,1
WNAI340-2,WNAI340,Formal village/bands,No organization beyond the village or band which joins together to allow access to important subsistence resources,2
WNAI340-3,WNAI340,Tribe/district,Extralocal tribe or district organization commonly and customarily join together to allow access to the important subsistence resources,3
WNAI341-NA,WNAI341,Missing data,Missing data,99
WNAI341-1,WNAI341,No pol org present,No political organization,1
WNAI341-2,WNAI341,No pol org invoked,No political organization is invoked to allocate civic duties,2
WNAI341-3,WNAI341,Villages/bands,The village or band organization is invoked to allocate civic duties,3
WNAI341-4,WNAI341,Tribe/district,The tribe or district organization is invoked to allocate civic duties,4
WNAI342-NA,WNAI342,Missing data,Missing data,99
WNAI342-1,WNAI342,No alliances,No alliances are formed with other groups,1
WNAI342-2,WNAI342,Residentl kin groups,Residential kin group form alliances with other groups from time to time,2
WNAI342-3,WNAI342,Villages/bands,Village or band organization is invoked to form alliances with other groups,3
WNAI342-4,WNAI342,Tribe/district,Tribe or district organization is invoked to form alliances with other groups,4
WNAI343-NA,WNAI343,Missing data,Missing data,99
WNAI343-1,WNAI343,No polorg/no 3d part,No political organization or third-party arbitration between litigants,1
WNAI343-2,WNAI343,No polorg/3d prt arb,"No political organization, but mediation or arbitration between litigants by third party occurs",2
WNAI343-3,WNAI343,Village/band,Village or band organization is invoked to punish crimes,3
WNAI343-4,WNAI343,Tribe/district,Tribe or district organization is invoked to punish crimes,4
WNAI344-NA,WNAI344,Missing data,Missing data,99
WNAI344-1,WNAI344,No tribal sodality,No tribal sodality,1
WNAI344-2,WNAI344,All mature males,A tribal sodality that includes all mature males in the society. It excludes all others from membership,2
WNAI344-3,WNAI344,All mature females,A tribal sodality that includes all mature women in the society. It excludes all others from membership,3
WNAI344-4,WNAI344,1 for each sex,"Both male and female tribal sodalities, one for each sex",4
WNAI344-5,WNAI344,1 all mature mn&wmn,A single tribal sodality that is composed of all the mature males and females in the society,5
WNAI344-6,WNAI344,1 mn&wmn + chapters,"A single tribal sodality that is composed of all the mature males and females in the society, but there are several different chapters of the sodality in the local community (e.g., Western Pueblo Kachina cults)",6
WNAI344-7,WNAI344,1 for men + chapters,"A tribal sodality that includes all mature males in the society, but there are several different chapters of the sodality in the local community",7
WNAI345-NA,WNAI345,Missing data,Missing data,99
WNAI345-1,WNAI345,No restrict sodality,No restricted sodalities,1
WNAI345-2,WNAI345,Men only,Restricted sodality or sodalities for men only,2
WNAI345-3,WNAI345,Women only,Restricted sodality or sodalities for women only,3
WNAI345-4,WNAI345,Selected members,Restricted sodality or sodalities for a select(sometimes self-selected) number of men and women,4
WNAI345-5,WNAI345,2 and 3,2 and 3,5
WNAI345-6,WNAI345,2 and 4,2 and 4,6
WNAI345-7,WNAI345,"2, 3 and 4","2, 3, and 4",7
WNAI346-NA,WNAI346,Missing data,Missing data,99
WNAI346-1,WNAI346,No restrict sodality,No restricted sodalities,1
WNAI346-2,WNAI346,No domin mn over wmn,No dominance in numbers of sodalities or functions of sodalities by male groups over female groups,2
WNAI346-3,WNAI346,Men sodality dominat,Male sodalities outnumber and were more important in function than female sodalities,3
WNAI346-4,WNAI346,Women sodal dominate,Female sodalities outnumber and were more important in function than male sodalities,4
WNAI347-NA,WNAI347,Missing data,Missing data,99
WNAI347-1,WNAI347,No restrict sodality,No restricted sodalities,1
WNAI347-2,WNAI347,Religious rituals,"Performed religious rituals (including rituals for fertility, weather control, etc.), dances, songs, etc.",2
WNAI347-3,WNAI347,Health and curing,Performed health and curing ceremonies,3
WNAI347-4,WNAI347,Political services,"Performed political services including, perhaps, defending the larger society or conducting raids for the larger society",4
WNAI347-5,WNAI347,2 and 3,Both 2 and 3,5
WNAI347-6,WNAI347,2 and 4,Both 2 and 4,6
WNAI347-7,WNAI347,3 and 4,Both 3 and 4,7
WNAI347-8,WNAI347,"2, 3 and 4","All 2, 3, and 4",8
WNAI347-9,WNAI347,"Econ services + 2,3,4","Performed economic services, e.g., hunting for larger society, in addition to 2, 3, and 4",9
WNAI348-NA,WNAI348,Missing data,Missing data,99
WNAI348-1,WNAI348,No restrict sodality,No restricted sodalities,1
WNAI348-2,WNAI348,Secret performances,Sodality members performed all sodality functions in secret--not for public,2
WNAI348-3,WNAI348,Public performances,Sodality members performed all sodality functions (except initiations) in public,3
WNAI348-4,WNAI348,Secret & public,Some restricted sodality functions were performed in secret; some were partly public,4
WNAI349-NA,WNAI349,Missing data,Missing data,99
WNAI349-1,WNAI349,No restrict sodality,No restricted sodalities,1
WNAI349-2,WNAI349,Benefit members only,"Restricted sodalities perform for the benefit of members only (e.g., personal dances, spirit seekings health improvement, and the like)",2
WNAI349-3,WNAI349,Benefit nonmembers,"Restricted sodalities perform for the benefit of nonmembers in the society at large (e.g., to cure nonmembers, to insure good crops or rain, to entertain with fine dances, and so forth)",3
WNAI349-4,WNAI349,Some ben mem/some non,Restricted sodalities perform at times for the benefit of members and at times for the benefit of nonmembers,4
WNAI349-5,WNAI349,Res sd mem/rs sd non,"The society has some restricted sodalities that are wholly for the benefit of members, and some that are for the benefit of members and nonmembers",5
WNAI350-NA,WNAI350,Missing data,Missing data,99
WNAI350-1,WNAI350,No clubs/age classes,No clubs and age-classes,1
WNAI350-2,WNAI350,"Club, no age classes","Club(s) are present but are not divided into age-classes members only (e.g., personal dances, spirit seekings, health improvement, and the like)",2
WNAI350-3,WNAI350,Club of age classes,Club(s) are divided into age-classes,3
WNAI351-NA,WNAI351,Missing data,Missing data,99
WNAI351-1,WNAI351,No clubs,No clubs,1
WNAI351-2,WNAI351,Men only,Members are men only,2
WNAI351-3,WNAI351,Women only,Members are women only,3
WNAI351-4,WNAI351,Men or women,Members are men or women,4
WNAI351-5,WNAI351,men clubs&womn clubs,"Some for men only, some for women only",5
WNAI352-NA,WNAI352,Missing data,Missing data,99
WNAI352-1,WNAI352,No duel same communy,No duels between members of the same community,1
WNAI352-2,WNAI352,"Duel in comm, not kin","Duels between members of the same community, but never or rarely between kin",2
WNAI352-3,WNAI352,Duels with anyone,"Duels between members of the same village, band, district, or tribe, both between kin and nonkin",3
WNAI353-NA,WNAI353,Missing data,Missing data,99
WNAI353-1,WNAI353,No feuding,No feuding,1
WNAI353-2,WNAI353,"Btwn kin grps, local",Feuding is confined to kinship groups in the local community only,2
WNAI353-3,WNAI353,"Btwn kngrps,loc+exlo",Feuding is confined to kinship groups in either the local community or the extralocal organization (tribe or district) only,3
WNAI353-4,WNAI353,Btwn any kin groups,"Feuding occurs only among kinship groups in the local community and the extralocal organization, and between kinship groups which do not belong to the same local or extralocal organizations",4
WNAI353-5,WNAI353,Btwn extralocal grps,Feuding occurs among extralocal groups only,5
WNAI354-NA,WNAI354,Missing data,Missing data,99
WNAI354-1,WNAI354,No raids,No raids conducted,1
WNAI354-2,WNAI354,"Raids, not for booty","Raids, but not for booty",2
WNAI354-3,WNAI354,Raids for booty,Raids conducted for booty,3
WNAI355-NA,WNAI355,Missing data,Missing data,99
WNAI355-1,WNAI355,No raids,No raids conducted,1
WNAI355-2,WNAI355,"Raids, not for women","Raids, but not for women",2
WNAI355-3,WNAI355,Raids for women,Raids conducted for women,3
WNAI356-NA,WNAI356,Missing data,Missing data,99
WNAI356-1,WNAI356,No raids,No raids conducted,1
WNAI356-2,WNAI356,"Raids, not for slave","Raids, but not for booty",2
WNAI356-3,WNAI356,Raids for slaves,Raids conducted for booty,3
WNAI357-NA,WNAI357,Missing data,Missing data,99
WNAI357-1,WNAI357,No raids,No raids conducted,1
WNAI357-2,WNAI357,"Raids, not for prestg","Raids, but not for prestige",2
WNAI357-3,WNAI357,Raids for prestige,Raids conducted for prestige,3
WNAI358-NA,WNAI358,Missing data,Missing data,99
WNAI358-1,WNAI358,No raids,No raids conducted,1
WNAI358-2,WNAI358,"Raids, not by dreams","Raids, but not to fulfill visions or dream instructions",2
WNAI358-3,WNAI358,Raids fulfill dreams,Raids to fulfill visions or dream instructions,3
WNAI359-NA,WNAI359,Missing data,Missing data,99
WNAI359-1,WNAI359,No raids,No raids conducted,1
WNAI359-2,WNAI359,"Raids, not avenge dth","Raids, but not to avenge a death",2
WNAI359-3,WNAI359,Raids avenge death,Raids to avenge the death of a warrior,3
WNAI360-NA,WNAI360,Missing data,Missing data,99
WNAI360-1,WNAI360,No raids,No raids conducted,1
WNAI360-2,WNAI360,"Raids, not avenge pch","Raids, but not to avenge poaching",2
WNAI360-3,WNAI360,Raids aveng poaching,Raids to avenge poaching,3
WNAI361-NA,WNAI361,Missing data,Missing data,99
WNAI361-1,WNAI361,Rare or never,Offensive raids are either rare or never occur (0-1 per year),1
WNAI361-2,WNAI361,Moderate (2-4/yr),Offensive raids are moderate (2-4 per year),2
WNAI361-3,WNAI361,Frequent (>4per yr),Offensive raids are frequent (>4 per hear),3
WNAI362-NA,WNAI362,Missing data,Missing data,99
WNAI362-1,WNAI362,Rare or never,Rarely or never raided by another group,1
WNAI362-2,WNAI362,Moderate (2-4/yr),Raided moderately (2-4 per year),2
WNAI362-3,WNAI362,Frequent (>4per yr),Raided frequently (>4 per hear),3
WNAI363-NA,WNAI363,Missing data,Missing data,99
WNAI363-1,WNAI363,No buffer zone,No buffer zones present or mentioned in the literature,1
WNAI363-2,WNAI363,Buf zone w 1 society,"A buffer zone is recognized with another society (a different band or village if no tribal organization, a different tribe or district if tribal organization)",2
WNAI363-3,WNAI363,Buf zones >1 society,"Buffer zones are recognized with more than one society (different bands or villages if no tribal or district organization, different tribes or districts if tribal organization)",3
WNAI364-NA,WNAI364,Missing data,Missing data,99
WNAI364-1,WNAI364,Warfare absent,Warfare not present,1
WNAI364-2,WNAI364,"Rare, 1 season only","Warfare very rarely engaged in, but if so it was primarily restricted to one part of the year",2
WNAI364-3,WNAI364,"Rare, yet any season","Warfare very rarely engaged in, but it occurred at any time during the year",3
WNAI364-4,WNAI364,"Common,1 season only","Warfare commonly engaged in, but when so it was restricted to one part of the year",4
WNAI364-5,WNAI364,"Common, any season",Warfare commonly engaged in during any time during the year,5
WNAI365-NA,WNAI365,Missing data,Missing data,99
WNAI365-1,WNAI365,Warfare absent,No warfare,1
WNAI365-2,WNAI365,Expand territory,Territorial expansion,2
WNAI365-3,WNAI365,Protect territory,Maintenance of own territory,3
WNAI365-4,WNAI365,Access to resources,Access to important resources,4
WNAI365-5,WNAI365,Booty,Booty,5
WNAI365-6,WNAI365,Slaves,Slaves,6
WNAI365-7,WNAI365,Glory and prestige,Glory and prestige,7
WNAI365-8,WNAI365,Religion prescribes,Religious prescription,8
WNAI365-9,WNAI365,"Some comb 2,3,4 & 5","Some combination of 2, 3, 4, and 5 only",9
WNAI365-10,WNAI365,5 & 6,5 and 6 only,10
WNAI365-11,WNAI365,"Some comb 5,6,7 & 8","Some combination of 5, 6, 7, and 8 only",11
WNAI365-12,WNAI365,Some comb of 2-8,Some combination of all items 2 through 8,12
WNAI366-NA,WNAI366,Missing data,Missing data,99
WNAI366-1,WNAI366,No permannt military,No permanent military organizations,1
WNAI366-2,WNAI366,1 perm military org,One permanent military organization,2
WNAI366-3,WNAI366,1+ perm mil no leadr,"More than one permanent military organization, but no ultimate leader",3
WNAI366-4,WNAI366,1+ perm mil w leader,More than one permanent military organization with an ultimate leader (or council or leaders) with authority over all,4
WNAI367-NA,WNAI367,Missing data,Missing data,99
WNAI367-1,WNAI367,No spc fight regalia,No special fighting regalia,1
WNAI367-2,WNAI367,Special weapons,Special weapons,2
WNAI367-3,WNAI367,Special armament,Special armament,3
WNAI367-4,WNAI367,Special dress,Special dress,4
WNAI367-5,WNAI367,Special insignias,Special insignias,5
WNAI367-6,WNAI367,Some comb 2 thru 5,"Some combination of 2, 3, 4, 5",6
WNAI368-NA,WNAI368,Missing data,Missing data,99
WNAI368-1,WNAI368,No pub cer war-raid,No public ceremonies associated with warfare or raids,1
WNAI368-2,WNAI368,Prepare for conflict,Public ceremonies associated with preparation for conflicts only,2
WNAI368-3,WNAI368,Postconflict,Public ceremonies associated with postconflict period only,3
WNAI368-4,WNAI368,Befor&after conflict,Public ceremonies performed both before and after conflict,4
WNAI369-NA,WNAI369,Missing data,Missing data,99
WNAI369-1,WNAI369,None performed,No major public ceremonies are performed,1
WNAI369-2,WNAI369,"1, not regularly","One major public ceremony is performed in the cultural repertoire, but not on a regular, annual basis",2
WNAI369-3,WNAI369,"1+, not regularly","More than one major public ceremony is performed, but not necessarily on an annual basis",3
WNAI369-4,WNAI369,"1, regularly(annual)","More than one major public ceremony is performed on a regular, at least annual basis",4
WNAI369-5,WNAI369,"1+,regularly(annual)",More than one major public ceremony is performed each year,5
WNAI370-NA,WNAI370,Missing data,Missing data,99
WNAI370-1,WNAI370,No public ceremony,No public ceremony,1
WNAI370-2,WNAI370,"Kin grp prfm, local","Where residential kin group is the largest sovereign group, ceremonies are performed for self and other kin groups from local area only",2
WNAI370-3,WNAI370,"Kngrp prfm,loc/exloc","Where residential kin group is the largest sovereign group, ceremonies are performed not only for self and other kin groups from local area, but for people from distant areas as well--perhaps people of different dialects, languages, etc.",3
WNAI370-4,WNAI370,"Bnd-vil prfm, self","Where band or village is the largest sovereign group, ceremonies are performed for that group only",4
WNAI370-5,WNAI370,"Bnd-vil prfm,slf/oth","Where band or village is the largest sovereign group, ceremonies are performed for that group as well as for people from distant (other) groups",5
WNAI370-6,WNAI370,"Trb-dst prfm, self","Where tribe or district is the largest sovereign group, ceremonies are performed for that group only",6
WNAI370-7,WNAI370,"Trb-dst prfm,slf/oth","Where tribe or district is the largest sovereign group, ceremonies are performed for that group as well as for people from different (other) groups",7
WNAI371-NA,WNAI371,Missing data,Missing data,99
WNAI371-1,WNAI371,No public ceremony,No public ceremony,1
WNAI371-2,WNAI371,Predominantly sacred,Major public ceremony(s) predominantly sacred,2
WNAI371-3,WNAI371,Predominantly profane,Major public ceremony(s) predominantly profane,3
WNAI371-4,WNAI371,Both sacred&profane,Major public ceremony(s) both sacred and profane,4
WNAI372-NA,WNAI372,Missing data,Missing data,99
WNAI372-1,WNAI372,No public ceremony,No public ceremonies,1
WNAI372-2,WNAI372,Success extract/prod,"Public ceremonies for success at farming, fishing, hunting, or gathering (this includes replenishment of subsistence resources)",2
WNAI372-3,WNAI372,Health-comm wellbeing,Public ceremonies for the health and well-being of the community (this includes avenging a death),3
WNAI372-4,WNAI372,Claim status/prestge,"Public ceremonies to substantiate a claim to a new status, or to gain prestige, or both",4
WNAI372-5,WNAI372,Ritual prescription,Public ceremonies to fulfill ritual prescriptions,5
WNAI372-6,WNAI372,2 and 3,2 and 3 only,6
WNAI372-7,WNAI372,2 and 4,2 and 4 only,7
WNAI372-8,WNAI372,2 and 5,2 and 5 only,8
WNAI372-9,WNAI372,3 and 4,3 and 4 only,9
WNAI372-10,WNAI372,3 and 5,3 and 5 only,10
WNAI372-11,WNAI372,"2,3 and 4","2, 3, and 4 only",11
WNAI372-12,WNAI372,"2,3 and 5","2, 3, and 5 only",12
WNAI372-13,WNAI372,"2,4 and 5","2, 4, and 5 only",13
WNAI372-14,WNAI372,"3,4 and 5","3, 4, and 5 only",14
WNAI372-15,WNAI372,"2,3,4, and 5","2, 3, 4, and 5",15
WNAI373-NA,WNAI373,Missing data,Missing data,99
WNAI373-1,WNAI373,No public ceremony,No public ceremonies,1
WNAI373-2,WNAI373,No gifts@public cer,No gifts are exchanged at public ceremonies,2
WNAI373-3,WNAI373,Ml-fem prs exch@some,Male-female pairs exchange gifts at some ceremonials. Most ceremonies have no gift exchange,3
WNAI373-4,WNAI373,Gift exch@public cer,Gifts are exchanged at public ceremonies,4
WNAI373-5,WNAI373,All pool&redistribut,"Gifts are pooled at ceremonies by everyone who attends--locals or not--then distributed to all who attend or participate, including the local hosts",5
WNAI373-6,WNAI373,Hosts to guests,Gifts are given by hosts (sponsors) to those in attendance. There is no immediate exchange,6
WNAI373-7,WNAI373,"4,6 &guests to hosts","Gifts are exchanged at some ceremonies, given from hosts to guests at some ceremonies, and given from guests to hosts at some ceremonies",7
WNAI374-NA,WNAI374,Missing data,Missing data,99
WNAI374-1,WNAI374,No gifts,No gifts,1
WNAI374-2,WNAI374,Guests rec equal,"All guests receive, in theory, equal gifts",2
WNAI374-3,WNAI374,More/better by rank,Guests receive more or better gifts depending on their rank,3
WNAI374-4,WNAI374,Mr/btr-distance trav,Guests receive more or better gifts depending on the distance they travel to attend the ceremony,4
WNAI374-5,WNAI374,Order rcv-dist travl,"Guests receive gifts in an order related to the distance they have traveled; the further they travel, the earlier they receive a gift during the distribution of gifts",5
WNAI374-6,WNAI374,3 and 4,Both 3 and 4,6
WNAI374-7,WNAI374,3 and 5,Both 3 and 5,7
WNAI374-8,WNAI374,Gifts=contr to cermy,Guests (or reciprocants) receive gifts consonant with their contribution to the ceremony--material or spiritual,8
WNAI374-9,WNAI374,2 and 8,Both 2 and 8,9
WNAI374-10,WNAI374,4 and 8,Both 8 and 4,10
WNAI374-11,WNAI374,Gifts by request,Guests receive whatever they request,11
WNAI374-12,WNAI374,Children only,Gifts to children only,12
WNAI375-NA,WNAI375,Missing data,Missing data,99
WNAI375-1,WNAI375,No public ceremony,No public ceremonies,1
WNAI375-2,WNAI375,Spsr-prf by kingroup,Public ceremonies sponsored and performed by kinship groups only,2
WNAI375-3,WNAI375,Spsr-prf by rest sod,Public ceremonies sponsored and performed by restricted sodalities only,3
WNAI375-4,WNAI375,Pol ldr dir prfrmers,"Public ceremonies sponsored and performed under the leadership of political (or theocratic) authorities--anyone in band, village, tribe, or district can be called into service in the conduct of the ceremony",4
WNAI375-5,WNAI375,"Several 2, 3 and 2+3","Society has several public ceremonies, some are 2, some 3, and some are both 2 and 3",5
WNAI375-6,WNAI375,"Several 2, several 4","Society has several public ceremonies, some are 2, and some 4",6
WNAI375-7,WNAI375,"Several 3, several 4","Society has several public ceremonies, some are 3, and some 4",7
WNAI375-8,WNAI375,"Some 2,some 3,some 4","Society has several public ceremonies, some are 2, some3, and some 4",8
WNAI375-9,WNAI375,"No sps,rlg di,cm hlp","Public ceremonies not sponsored in the formal sense, though directed by a ritualist or shaman with the economic help of the community (nominal sponsorship of chief or headman)",9
WNAI375-10,WNAI375,"Some3,some4,some3&4","Society has several public ceremonies, some are 3, some 4, and some are both 3 and 4",10
WNAI375-11,WNAI375,Moiety sponsor-prfrm,Public ceremonies sponsored and performed by moieties under the leadership of moiety chiefs,11
WNAI375-12,WNAI375,"Some 2, some shaman/spir. Leader","Society has several ceremonies, some are sponsored and performed by kinship groups (2), and some are sponsored nominally by shamans (or spiritual leaders)",12
WNAI375-13,WNAI375,"Some 2, some by ind + shaman/spir.leader + comm.","The formal sponsor is any individual, the actual sponsor is a shaman, and the entire community contributes to ceremony; also, kinship groups (2) sponsor and perform such ceremonies as marrying and naming feasts",13
WNAI376-NA,WNAI376,Missing data,Missing data,99
WNAI376-1,WNAI376,No private ceremony,No private ceremonies,1
WNAI376-2,WNAI376,Rstr loc mem slct org,Private ceremonies restricted to local members of a select organization,2
WNAI376-3,WNAI376,2+slct mem other com,Private ceremonies restricted to members of select organization and their counterparts in other communities,3
WNAI376-4,WNAI376,"Some 2, some 3","Some private ceremonies restricted to local members (2), and some include counterparts in other communities (3)",4
WNAI377-NA,WNAI377,Missing data,Missing data,99
WNAI377-1,WNAI377,"Outdoors, no strctre","Outdoors, no structure of any kind",1
WNAI377-2,WNAI377,"House, men leave","In entire house, men leave",2
WNAI377-3,WNAI377,Screened part house,In a screened off part of house,3
WNAI377-4,WNAI377,Special hut/enclosure,In a special hut or enclosure,4
WNAI377-5,WNAI377,1 or 2,Outdoors or in a house vacated by men,5
WNAI377-6,WNAI377,3 or 4,In hut or in screened off part of house,6
WNAI377-7,WNAI377,"House, men stay","In entire house, men do not leave",7
WNAI377-8,WNAI377,Outdoors in pit,Outdoors in pit,8
WNAI378-NA,WNAI378,Missing data,Missing data,99
WNAI378-1,WNAI378,No special position,No special position,1
WNAI378-2,WNAI378,Kneeling,Kneeling,2
WNAI378-3,WNAI378,Squatting,Squatting,3
WNAI378-4,WNAI378,Standing or stooping,Standing or stooping,4
WNAI378-5,WNAI378,Kneeling & squatting,Both kneeling and squatting,5
WNAI379-NA,WNAI379,Missing data,Missing data,99
WNAI379-1,WNAI379,No special position,No special position,1
WNAI379-2,WNAI379,Sitting,Sitting,2
WNAI379-3,WNAI379,Lying bck/recl bckwd,Lying on back or reclining backwards,3
WNAI379-4,WNAI379,2 or 3,Both sitting and lying on back or reclining backwards,4
WNAI380-NA,WNAI380,Missing data,Missing data,99
WNAI380-1,WNAI380,No spcl/ambiv attitd,No special attitude or ambivalent attitude toward twins reported,1
WNAI380-2,WNAI380,Fear/unwanted/killed,Feared or not wanted or one killed,2
WNAI380-3,WNAI380,Esteemed or desired,Esteemed or desired,3
WNAI381-NA,WNAI381,Missing data,Missing data,99
WNAI381-1,WNAI381,"3, 6, or 9","3, 6, or 9",1
WNAI381-2,WNAI381,"4, 8, or 12","4, 8, or 12",2
WNAI381-3,WNAI381,"5, 10, or 15","5, 10, or 15",3
WNAI381-4,WNAI381,7 or # not X 3/4/5,"7 or some number other than a multiple of 3, 4, or 5",4
WNAI382-NA,WNAI382,Missing data,Missing data,99
WNAI382-1,WNAI382,No cradle A type,None,1
WNAI382-2,WNAI382,Flat board,Flat board(s),2
WNAI382-3,WNAI382,Flat rods/slats/bskt,"Flat, but made of rods, slats, or basketry materials woven together",3
WNAI382-4,WNAI382,Upright basketry,Upright type of basketry cradle,4
WNAI382-5,WNAI382,2 and 3,Both flat board(s) and flat woven types,5
WNAI382-6,WNAI382,"Baskets,flat&upright",Upright type and flat type basketry cradles,6
WNAI382-7,WNAI382,2 & sitting basket,Flat board and sitting basket,7
WNAI383-NA,WNAI383,Missing data,Missing data,99
WNAI383-1,WNAI383,No cradle B type,None,1
WNAI383-2,WNAI383,Wood/dugout/sewn box,"Wood container, dugout, or sewn box",2
WNAI383-3,WNAI383,Bark,Bark,3
WNAI383-4,WNAI383,Hollowed boards,Hollowed boards--neither flat nor dugout,4
WNAI383-5,WNAI383,Trough cvrd w bckskn,Deep trough frame covered with buckskin,5
WNAI384-NA,WNAI384,Missing data,Missing data,99
WNAI384-1,WNAI384,No nick/common names,No nicknames or common names of address,1
WNAI384-2,WNAI384,Nick-/common address,Nicknames or common names of address only,2
WNAI384-3,WNAI384,Nck-/comn+rit/inc nm,"Nicknames or common names of address, plus special names with ritual significance or incorporeal property significance",3
WNAI384-4,WNAI384,Nck+special(not inc),Nicknames plus special names that were not regarded as having incorporeal property significance,4
WNAI384-5,WNAI384,Spcl ritual/incrp nm,Special names treated as being ritually significant or as having incorporeal property significance; very few nicknames,5
WNAI384-6,WNAI384,Sib nm wmn+4 spc mn,"Special sib names for women, plus 4 for men",6
WNAI385-NA,WNAI385,Missing data,Missing data,99
WNAI385-1,WNAI385,Name before birth,Name is bestowed on infant before birth,1
WNAI385-2,WNAI385,Soon after birth,Name is bestowed shortly after birth (a few days),2
WNAI385-3,WNAI385,Up to 2 years,Name is bestowed during infancy (up to about 2 years),3
WNAI385-4,WNAI385,Late child/puberty,Name is bestowed sometime during late childhood or puberty,4
WNAI385-5,WNAI385,Thru adulthood+tknmy,"Names are acquired throughout adult life, and include teknonymy",5
WNAI385-6,WNAI385,2 and 3,2 and 3,6
WNAI385-7,WNAI385,2 and 4,2 and 4,7
WNAI385-8,WNAI385,2 and 5,2 and 5,8
WNAI385-9,WNAI385,3 and 4,3 and 4,9
WNAI385-10,WNAI385,3 and 5,3 and 5,10
WNAI385-11,WNAI385,4 and 5,4 and 5,11
WNAI385-12,WNAI385,"2, 4, and 5","2, 4, and 5",12
WNAI385-13,WNAI385,"3, 4, and 5","3, 4, and 5",13
WNAI385-14,WNAI385,"2, 3, 4, and 5","2, 3, 4, and 5",14
WNAI386-NA,WNAI386,Missing data,Missing data,99
WNAI386-1,WNAI386,No name mst import,No name is considered important,1
WNAI386-2,WNAI386,Not nec by relative,Most important name is not necessarily bestowed by any relative,2
WNAI386-3,WNAI386,Usually achieved,"Most important name is not necessarily bestowed by any particular kinsmen or affine, but can be achieved by a person for himself (herself) through great deeds-- economic (potlatch, for example), warfare, religious, spirit quest, and so on",3
WNAI386-4,WNAI386,By parents,Most important name is bestowed by parents,4
WNAI386-5,WNAI386,Maternal relatives,Most important name is bestowed by maternal relatives,5
WNAI386-6,WNAI386,Paternal relatives,Most important name is bestowed by paternal relatives,6
WNAI386-7,WNAI386,5 or 6+must achieve,"Most important name is bestowed by paternal or maternal relatives, but also must be achieved through great deeds--economic, warfare, religious, spirit quest, etc.",7
WNAI386-8,WNAI386,5 or 6,"Most important name is from maternal or paternal relatives, achievement not critical",8
WNAI387-NA,WNAI387,Missing data,Missing data,99
WNAI387-1,WNAI387,"Name,no fst/pub cery",No feast or public ceremony,1
WNAI387-2,WNAI387,"Pub cer,no feast/gft","Public ceremony, but no feast or giving of gifts",2
WNAI387-3,WNAI387,"Pub cer&feast,no gft",Public ceremony accompanied by feast but no giving of gifts,3
WNAI387-4,WNAI387,"Pub cer&gft,no feast",Public ceremony accompanied by giving of gifts but no feast,4
WNAI387-5,WNAI387,Pub cer+gifts&feast,Public ceremony accompanied by both giving of gifts and feasting,5
WNAI388-NA,WNAI388,Missing data,Missing data,99
WNAI388-1,WNAI388,Name no priv ceremny,No private ceremony,1
WNAI388-2,WNAI388,"Pvt,kin gft to named",Private ceremony in which kin offer gifts to person named only,2
WNAI388-3,WNAI388,"Prv,gifts to guests",Private ceremony in which gifts are given to those in attendance by the parents or grandparents of the person named only,3
WNAI388-4,WNAI388,"Prv,gft btw gsts&fam",Private ceremony in which gifts are exchanged between nuclear family of the named and those in attendance,4
WNAI388-5,WNAI388,"Prv w feast,no gifts","Private ceremony with feast, but no gifts",5
WNAI388-6,WNAI388,"Priv, gifts to namer",Private ceremony where gift is given to the namer(s) only,6
WNAI388-7,WNAI388,"Nmr gft nmd,prnt rcp","Private ceremony where namer gives gift to child, child's parents might defer reciprocation or return a gift immediately",7
WNAI389-NA,WNAI389,Missing data,Missing data,99
WNAI389-1,WNAI389,GP no seclusion,None,1
WNAI389-2,WNAI389,In dwelling,In dwelling,2
WNAI389-3,WNAI389,In separate hut,In separate hut,3
WNAI389-4,WNAI389,2 and 3,Both,4
WNAI390-NA,WNAI390,Missing data,Missing data,99
WNAI390-1,WNAI390,GP no seclusion,None,1
WNAI390-2,WNAI390,Permnt cer structure,In permanent ceremonial structure,2
WNAI390-3,WNAI390,Ceremonial enclosure,In ceremonial enclosure,3
WNAI390-4,WNAI390,"Outdoor,no strc/encl","Outdoors, no structure or enclosure",4
WNAI391-NA,WNAI391,Missing data,Missing data,99
WNAI391-1,WNAI391,No girls pbrty rite,No rites,1
WNAI391-2,WNAI391,3 or 6,3 or 6,2
WNAI391-3,WNAI391,"4, 8, or 16","4, 8, or 16",3
WNAI391-4,WNAI391,5 or 10,5 or 10,4
WNAI391-5,WNAI391,"7 or# not X of 3,4,5","7 or a multiple of some number other than 3, 4, or 5",5
WNAI392-NA,WNAI392,Missing data,Missing data,99
WNAI392-1,WNAI392,GP no running,No running,1
WNAI392-2,WNAI392,Running daily,Running daily,2
WNAI392-3,WNAI392,Running once / twice,Running once or twice,3
WNAI393-NA,WNAI393,Missing data,Missing data,99
WNAI393-1,WNAI393,GP no drink taboo,None,1
WNAI393-2,WNAI393,Cold water,Cold water taboo,2
WNAI393-3,WNAI393,Must drink thru tube,Must drink through tube,3
WNAI393-4,WNAI393,2 and 3,Cold water taboo and must drink through tube,4
WNAI393-5,WNAI393,Stale water,Stale water taboo,5
WNAI393-6,WNAI393,5 and 3,Stale water taboo and must drink through tube,6
WNAI394-NA,WNAI394,Missing data,Missing data,99
